body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
474(0),54.0,5  4  4  4,中京,PASS_HTML,2000,6,pw01dud102024106944/34,メモリアデルレ,11,☆田山 旺佑,35.4,１ 3/4,03,03,5,2歳,未勝利,2026-08-29,pw01sde0107202603030120260829,2歳未勝利,01,（混合）［指定］,9時50分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603030120260829%2F2A,芝,2:00.6,良,吉岡 辰弥,曇,馬齢,,
478(-2),55.0,4  5  4  4,中京,PASS_HTML,2000,7,pw01dud102024106131/43,ブラックミューズ,2,岩田 望来,35.6,クビ,03,03,3,2歳,未勝利,2026-08-29,pw01sde0107202603030120260829,2歳未勝利,01,（混合）［指定］,9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603030120260829%2F2A,芝,2:00.7,良,松永 幹夫,曇,馬齢,,
452(-2),55.0,1  2  2  2,中京,PASS_HTML,2000,8,pw01dud102024105997/EE,ピュアノーブル,6,菱田 裕二,36.7,１ 1/4,03,03,8,2歳,未勝利,2026-08-29,pw01sde0107202603030120260829,2歳未勝利,01,（混合）［指定］,9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603030120260829%2F2A,芝,2:00.9,良,岡田 稲男,曇,馬齢,,
504(+14),55.0,2  1  1  1,中京,PASS_HTML,2000,9,pw01dud102024106436/15,レイデアルマス,5,西村 淳也,38.7,９,03,03,4,2歳,未勝利,2026-08-29,pw01sde0107202603030120260829,2歳未勝利,01,（混合）［指定］,9時50分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603030120260829%2F2A,芝,2:02.4,良,杉山 佳明,曇,馬齢,,
450(-6),55.0,11  11  11  11,中京,PASS_HTML,2000,10,pw01dud102024108113/E7,プッシュザリミット,3,M.デムーロ,36.8,３ 1/2,03,03,11,2歳,未勝利,2026-08-29,pw01sde0107202603030120260829,2歳未勝利,01,（混合）［指定］,9時50分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603030120260829%2F2A,芝,2:03.0,良,柴田 卓,曇,馬齢,,
446(+4),55.0,9  9  8  10,中京,PASS_HTML,2000,11,pw01dud102024101754/37,ゴルディアス,9,松若 風馬,37.0,アタマ,03,03,10,2歳,未勝利,2026-08-29,pw01sde0107202603030120260829,2歳未勝利,01,（混合）［指定］,9時50分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603030120260829%2F2A,芝,2:03.0,良,小崎 憲,曇,馬齢,,
448(+2),55.0,6  6,中京,PASS_HTML,1400,1,pw01dud002024106976/63,ヴィヴェローネ,8,松山 弘平,33.7,,04,03,1,2歳,未勝利,2026-08-30,pw01sde0107202603040120260830,2歳未勝利,01,[指定],9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603040120260830%2F52,芝,1:20.6,良,高野 友和,晴,馬齢,,
442(-4),55.0,2  2,中京,PASS_HTML,1400,2,pw01dud002024103655/70,コスモルミナ,5,団野 大成,34.5,２ 1/2,04,03,4,2歳,未勝利,2026-08-30,pw01sde0107202603040120260830,2歳未勝利,01,[指定],9時50分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603040120260830%2F52,芝,1:21.0,良,宮地 貴稔,晴,馬齢,,
436(0),55.0,3  2,中京,PASS_HTML,1400,3,pw01dud002024101437/F6,コジアン,4,吉村 誠之助,34.5,１／２,04,03,5,2歳,未勝利,2026-08-30,pw01sde0107202603040120260830,2歳未勝利,01,[指定],9時50分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603040120260830%2F52,芝,1:21.1,良,小椋 研介,晴,馬齢,,
430(+2),55.0,3  4,中京,PASS_HTML,1400,4,pw01dud002024102958/6D,ロンリーマン,7,太宰 啓介,34.3,クビ,04,03,6,2歳,未勝利,2026-08-30,pw01sde0107202603040120260830,2歳未勝利,01,[指定],9時50分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603040120260830%2F52,芝,1:21.1,良,荒川 義之,晴,馬齢,,
412(0),55.0,1  1,中京,PASS_HTML,1400,5,pw01dud002024104182/41,スターオブザイヤー,9,松若 風馬,34.8,クビ,04,03,2,2歳,未勝利,2026-08-30,pw01sde0107202603040120260830,2歳未勝利,01,[指定],9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603040120260830%2F52,芝,1:21.2,良,井上 智史,晴,馬齢,,
432(0),52.0,7  8,中京,PASS_HTML,1400,6,pw01dud002024100505/22,ナポリ,2,▲川端 海翼,34.8,５,04,03,8,2歳,未勝利,2026-08-30,pw01sde0107202603040120260830,2歳未勝利,01,[指定],9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603040120260830%2F52,芝,1:22.0,良,井上 智史,晴,馬齢,,
446(-2),54.0,5  4,中京,PASS_HTML,1400,7,pw01dud002024107310/1A,スピーディスピン,3,☆田山 旺佑,35.3,１／２,04,03,3,2歳,未勝利,2026-08-30,pw01sde0107202603040120260830,2歳未勝利,01,[指定],9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603040120260830%2F52,芝,1:22.1,良,加藤 公太,晴,馬齢,,
466(+10),55.0,7  8,中京,PASS_HTML,1400,8,pw01dud002024100510/F3,ダイメイアゲイン,6,川須 栄彦,35.4,３,04,03,9,2歳,未勝利,2026-08-30,pw01sde0107202603040120260830,2歳未勝利,01,[指定],9時50分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603040120260830%2F52,芝,1:22.6,良,秋山 真一郎,晴,馬齢,,
434(-6),53.0,7  6,中京,PASS_HTML,1400,9,pw01dud002024104028/62,ビップルーチェ,1,◇永島 まなみ,36.0,２ 1/2,04,03,7,2歳,未勝利,2026-08-30,pw01sde0107202603040120260830,2歳未勝利,01,[指定],9時50分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603040120260830%2F52,芝,1:23.0,良,田島 俊明,晴,馬齢,,
450(-2),52.0,10  10,中京,PASS_HTML,1400,10,pw01dud002024104826/04,ヤマトデュノール,10,▲森田 誠也,36.0,２ 1/2,04,03,10,2歳,未勝利,2026-08-30,pw01sde0107202603040120260830,2歳未勝利,01,[指定],9時50分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202603040120260830%2F52,芝,1:23.4,良,安達 昭夫,晴,馬齢,,
460(0),55.0,2  2  2,札幌,PASS_HTML,1500,1,pw01dud102024100935/FD,タプティ,5,小沢 大仁,36.3,,03,02,4,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:30.0,稍重,岡田 稲男,晴,馬齢,,
492(-2),55.0,1  1  1,札幌,PASS_HTML,1500,2,pw01dud102024107318/99,バタフライ,12,原田 和真,36.9,３,03,02,7,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:30.5,稍重,松山 将樹,晴,馬齢,,
416(-2),55.0,7  8  5,札幌,PASS_HTML,1500,3,pw01dud102024100800/5D,ルギッドドランジュ,6,北村 友一,36.2,クビ,03,02,3,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:30.5,稍重,秋本 大介,晴,馬齢,,
466(+8),55.0,5  3  3,札幌,PASS_HTML,1500,4,pw01dud102024105934/35,フォルトゥナロッサ,3,浜中 俊,36.8,１ 1/4,03,02,1,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:30.7,稍重,武 幸四郎,晴,馬齢,,
456(+2),55.0,5  6  5,札幌,PASS_HTML,1500,5,pw01dud102024105638/6E,アヴレディール,10,吉田 隼人,37.0,３,03,02,2,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:31.2,稍重,松永 幹夫,晴,馬齢,,
436(-4),52.0,9  6  7,札幌,PASS_HTML,1500,6,pw01dud102024103622/CE,セールデュクール,1,▲和田 陽希,37.5,３,03,02,12,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:31.7,稍重,深山 雅史,晴,馬齢,,
436(-10),55.0,4  3  3,札幌,PASS_HTML,1500,7,pw01dud102024105494/A0,セイレイカ,4,横山 典弘,38.0,１ 1/4,03,02,6,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:31.9,稍重,昆 貢,晴,馬齢,,
442(+4),55.0,11  11  9,札幌,PASS_HTML,1500,8,pw01dud102024106326/D4,サトノパラディ,13,鮫島 克駿,37.1,クビ,03,02,8,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:32.0,稍重,平田 修,晴,馬齢,,
430(+4),51.0,9  9  9,札幌,PASS_HTML,1500,9,pw01dud102024103350/85,コイゾラ,7,★河原田 菜々,37.5,１ 1/2,03,02,9,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:32.2,稍重,浅利 英明,晴,馬齢,,
432(+4),52.0,13  12  11,札幌,PASS_HTML,1500,10,pw01dud102024105051/43,ルイスイメル,11,▲遠藤 汰月,37.2,クビ,03,02,13,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:32.3,稍重,本田 優,晴,馬齢,,
442(-2),52.0,8  9  11,札幌,PASS_HTML,1500,11,pw01dud102024101900/7D,ソーハッピー,9,▲小林 美駒,37.9,２ 1/2,03,02,5,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:32.7,稍重,松下 武士,晴,馬齢,,
400(+8),55.0,2  3  7,札幌,PASS_HTML,1500,12,pw01dud102024102008/4B,リラカリス,8,丹内 祐次,38.8,クビ,03,02,10,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:32.7,稍重,新谷 功一,晴,馬齢,,
400(-2),53.0,12  12  13,札幌,PASS_HTML,1500,13,pw01dud102024105019/9B,ロゼハイスクール,2,◇古川 奈穂,38.1,２,03,02,11,2歳,未勝利,2026-08-29,pw01sde1001202602030220260829,2歳未勝利,02,牝［指定］,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030220260829%2FD1,芝,1:33.1,稍重,小崎 憲,晴,馬齢,,
440(+6),55.0,2  2  2  2,札幌,PASS_HTML,1800,1,pw01dud102024103490/F6,ロマノヴェリテ,5,北村 友一,36.0,,03,02,3,2歳,未勝利,2026-08-29,pw01sde1001202602030320260829,2歳未勝利,03,（混合）［指定］,11時00分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030320260829%2F86,芝,1:52.5,稍重,中竹 和也,晴,馬齢,,
436(+10),55.0,4  3  3  3,札幌,PASS_HTML,1800,2,pw01dud102024102908/04,イドム,9,松本 大輝,36.1,１ 3/4,03,02,4,2歳,未勝利,2026-08-29,pw01sde1001202602030320260829,2歳未勝利,03,（混合）［指定］,11時00分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030320260829%2F86,芝,1:52.8,稍重,高橋 康之,晴,馬齢,,
450(+2),55.0,1  1  1  1,札幌,PASS_HTML,1800,3,pw01dud102024106427/78,エコロナイン,3,鮫島 克駿,37.0,３,03,02,2,2歳,未勝利,2026-08-29,pw01sde1001202602030320260829,2歳未勝利,03,（混合）［指定］,11時00分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030320260829%2F86,芝,1:53.3,稍重,加藤 征弘,晴,馬齢,,
448(+10),55.0,11  11  9  5,札幌,PASS_HTML,1800,4,pw01dud102024106180/20,ダノンキューブ,1,武 豊,36.0,クビ,03,02,1,2歳,未勝利,2026-08-29,pw01sde1001202602030320260829,2歳未勝利,03,（混合）［指定］,11時00分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030320260829%2F86,芝,1:53.3,稍重,橋口 慎介,晴,馬齢,,
420(+10),53.0,7  7  6  5,札幌,PASS_HTML,1800,5,pw01dud102024100609/06,チェッリーニ,6,◇古川 奈穂,36.4,３／４,03,02,8,2歳,未勝利,2026-08-29,pw01sde1001202602030320260829,2歳未勝利,03,（混合）［指定］,11時00分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030320260829%2F86,芝,1:53.5,稍重,羽月 友彦,晴,馬齢,,
420(+6),55.0,3  3  3  3,札幌,PASS_HTML,1800,6,pw01dud102024100245/B6,トルネードサンダー,8,丹内 祐次,36.9,１／２,03,02,6,2歳,未勝利,2026-08-29,pw01sde1001202602030320260829,2歳未勝利,03,（混合）［指定］,11時00分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030320260829%2F86,芝,1:53.6,稍重,安達 昭夫,晴,馬齢,,
390(+2),51.0,10  9  9  8,札幌,PASS_HTML,1800,7,pw01dud102024100004/A1,サンゴート,2,★河原田 菜々,36.6,２,03,02,10,2歳,未勝利,2026-08-29,pw01sde1001202602030320260829,2歳未勝利,03,（混合）［指定］,11時00分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030320260829%2F86,芝,1:53.9,稍重,村田 一誠,晴,馬齢,,
430(0),55.0,9  9  6  9,札幌,PASS_HTML,1800,8,pw01dud102024106580/E4,マシュマロデイズ,7,横山 和生,36.8,クビ,03,02,5,2歳,未勝利,2026-08-29,pw01sde1001202602030320260829,2歳未勝利,03,（混合）［指定］,11時00分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030320260829%2F86,芝,1:54.0,稍重,武 英智,晴,馬齢,,
428(-2),55.0,5  5  5  5,札幌,PASS_HTML,1800,9,pw01dud102024103571/7A,マイネルサリーレ,10,斎藤 新,37.5,３,03,02,7,2歳,未勝利,2026-08-29,pw01sde1001202602030320260829,2歳未勝利,03,（混合）［指定］,11時00分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030320260829%2F86,芝,1:54.5,稍重,田島 俊明,晴,馬齢,,
446(-4),55.0,5  5  6  9,札幌,PASS_HTML,1800,10,pw01dud102024106018/17,アイアムツヨスギル,4,池添 謙一,38.9,９,03,02,9,2歳,未勝利,2026-08-29,pw01sde1001202602030320260829,2歳未勝利,03,（混合）［指定］,11時00分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030320260829%2F86,芝,1:56.0,稍重,奥平 雅士,晴,馬齢,,
450(+8),52.0,7  7  9  11,札幌,PASS_HTML,1800,11,pw01dud102024101323/D0,シャイニーヒーロー,11,▲大久保 友雅,39.1,３,03,02,11,2歳,未勝利,2026-08-29,pw01sde1001202602030320260829,2歳未勝利,03,（混合）［指定］,11時00分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030320260829%2F86,芝,1:56.5,稍重,畠山 吉宏,晴,馬齢,,
480(-4),54.0,7  7,札幌,QUARANTINED_HTML:track_condition,1000,1,pw01dud102023105279/D1,アニマレイ,5,▲小林 美駒,35.9,,03,02,4,3歳,未勝利,2026-08-29,pw01sde1001202602030420260829,3歳未勝利,04,（混合）［指定］,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030420260829%2F3B,ダート,0:59.6,,須貝 尚介,晴,馬齢,,
452(+8),52.0,2  2,札幌,QUARANTINED_HTML:track_condition,1000,2,pw01dud102023110048/EF,オスロクィーン,4,▲遠藤 汰月,36.8,１ 3/4,03,02,8,3歳,未勝利,2026-08-29,pw01sde1001202602030420260829,3歳未勝利,04,（混合）［指定］,11時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030420260829%2F3B,ダート,0:59.9,,武井 亮,晴,馬齢,,
470(-4),57.0,1  1,札幌,QUARANTINED_HTML:track_condition,1000,3,pw01dud102023105694/76,ハクサンレイホウ,3,黛 弘人,36.8,アタマ,03,02,9,3歳,未勝利,2026-08-29,pw01sde1001202602030420260829,3歳未勝利,04,（混合）［指定］,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030420260829%2F3B,ダート,0:59.9,,武藤 善則,晴,馬齢,,
486(-18),55.0,4  4,札幌,QUARANTINED_HTML:track_condition,1000,4,pw01dud102023107310/75,ハイティー,6,武 豊,36.6,アタマ,03,02,1,3歳,未勝利,2026-08-29,pw01sde1001202602030420260829,3歳未勝利,04,（混合）［指定］,11時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030420260829%2F3B,ダート,0:59.9,,木村 哲也,晴,馬齢,,
510(+12),53.0,4  4,札幌,QUARANTINED_HTML:track_condition,1000,5,pw01dud102023106001/56,スマートコーラル,12,◇古川 奈穂,36.7,クビ,03,02,3,3歳,未勝利,2026-08-29,pw01sde1001202602030420260829,3歳未勝利,04,（混合）［指定］,11時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030420260829%2F3B,ダート,1:00.0,,石坂 公一,晴,馬齢,,
464(+6),53.0,4  4,札幌,QUARANTINED_HTML:track_condition,1000,6,pw01dud102023104669/96,ゲレイロ,2,★河原田 菜々,37.0,２,03,02,6,3歳,未勝利,2026-08-29,pw01sde1001202602030420260829,3歳未勝利,04,（混合）［指定］,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030420260829%2F3B,ダート,1:00.3,,今野 貞一,晴,馬齢,,
460(+8),57.0,9  8,札幌,QUARANTINED_HTML:track_condition,1000,7,pw01dud102023106605/48,フェイスリフト,7,古川 吉洋,36.2,１／２,03,02,2,3歳,未勝利,2026-08-29,pw01sde1001202602030420260829,3歳未勝利,04,（混合）［指定］,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030420260829%2F3B,ダート,1:00.4,,嘉藤 貴行,晴,馬齢,,
454(+12),55.0,2  3,札幌,QUARANTINED_HTML:track_condition,1000,8,pw01dud102023103857/13,ミスマラッカ,11,鮫島 克駿,37.7,２,03,02,10,3歳,未勝利,2026-08-29,pw01sde1001202602030420260829,3歳未勝利,04,（混合）［指定］,11時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030420260829%2F3B,ダート,1:00.8,,本間 忍,晴,馬齢,,
454(+4),57.0,8  10,札幌,QUARANTINED_HTML:track_condition,1000,9,pw01dud102023101845/3F,マッシブショット,10,横山 琉人,37.1,１／２,03,02,7,3歳,未勝利,2026-08-29,pw01sde1001202602030420260829,3歳未勝利,04,（混合）［指定］,11時30分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030420260829%2F3B,ダート,1:00.9,,武藤 善則,晴,馬齢,,
448(+6),55.0,9  9,札幌,QUARANTINED_HTML:track_condition,1000,10,pw01dud102023105278/5E,ジューンマロン,8,川又 賢治,37.2,２ 1/2,03,02,11,3歳,未勝利,2026-08-29,pw01sde1001202602030420260829,3歳未勝利,04,（混合）［指定］,11時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030420260829%2F3B,ダート,1:01.3,,武 英智,晴,馬齢,,
470(+4),55.0,11  11,札幌,QUARANTINED_HTML:track_condition,1000,11,pw01dud102023100360/3C,ニシノギャルズ,1,石川 倭,37.2,２ 1/2,03,02,5,3歳,未勝利,2026-08-29,pw01sde1001202602030420260829,3歳未勝利,04,（混合）［指定］,11時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030420260829%2F3B,ダート,1:01.7,,水野 貴広,晴,馬齢,,
476(0),57.0,12  12,札幌,QUARANTINED_HTML:track_condition,1000,12,pw01dud102023105366/99,ディースカウ,9,吉田 隼人,37.0,３ 1/2,03,02,12,3歳,未勝利,2026-08-29,pw01sde1001202602030420260829,3歳未勝利,04,（混合）［指定］,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030420260829%2F3B,ダート,1:02.2,,須貝 尚介,晴,馬齢,,
482(初出走),55.0,9  8  7  4,札幌,QUARANTINED_HTML:track_condition,1700,1,pw01dud102024106798/EE,ユーフォナイト,1,武 豊,38.6,,03,02,3,2歳,新馬,2026-08-29,pw01sde1001202602030520260829,メイクデビュー札幌,05,（混合）［指定］,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030520260829%2FF0,ダート,1:48.1,,加藤 征弘,晴,馬齢,,
474(初出走),55.0,2  2  2  1,札幌,QUARANTINED_HTML:track_condition,1700,2,pw01dud102024107117/C4,フィールザウィル,5,小沢 大仁,39.3,クビ,03,02,6,2歳,新馬,2026-08-29,pw01sde1001202602030520260829,メイクデビュー札幌,05,（混合）［指定］,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030520260829%2FF0,ダート,1:48.2,,伊藤 大士,晴,馬齢,,
500(初出走),55.0,10  10  9  5,札幌,QUARANTINED_HTML:track_condition,1700,3,pw01dud102024103223/7D,リュウノタキノボリ,12,横山 琉人,38.7,２,03,02,12,2歳,新馬,2026-08-29,pw01sde1001202602030520260829,メイクデビュー札幌,05,（混合）［指定］,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030520260829%2FF0,ダート,1:48.5,,堀内 岳志,晴,馬齢,,
490(初出走),55.0,4  3  2  2,札幌,QUARANTINED_HTML:track_condition,1700,4,pw01dud102024106658/7D,モントリオール,11,横山 武史,39.7,３／４,03,02,2,2歳,新馬,2026-08-29,pw01sde1001202602030520260829,メイクデビュー札幌,05,（混合）［指定］,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030520260829%2FF0,ダート,1:48.6,,松尾 卓哉,晴,馬齢,,
500(初出走),55.0,11  12  12  10,札幌,QUARANTINED_HTML:track_condition,1700,5,pw01dud102024105349/5E,ロンバルディア,3,丹内 祐次,38.5,１ 1/2,03,02,5,2歳,新馬,2026-08-29,pw01sde1001202602030520260829,メイクデビュー札幌,05,（混合）［指定］,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030520260829%2FF0,ダート,1:48.9,,伊藤 圭三,晴,馬齢,,
472(初出走),55.0,13  13  11  8,札幌,QUARANTINED_HTML:track_condition,1700,6,pw01dud102024104323/9D,ハリケンライズ,9,石川 倭,38.8,アタマ,03,02,10,2歳,新馬,2026-08-29,pw01sde1001202602030520260829,メイクデビュー札幌,05,（混合）［指定］,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030520260829%2FF0,ダート,1:48.9,,高柳 大輔,晴,馬齢,,
504(初出走),55.0,2  3  1  2,札幌,QUARANTINED_HTML:track_condition,1700,7,pw01dud102024105699/41,ゴーストミステリー,10,横山 和生,40.2,１ 1/4,03,02,1,2歳,新馬,2026-08-29,pw01sde1001202602030520260829,メイクデビュー札幌,05,（混合）［指定］,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030520260829%2FF0,ダート,1:49.1,,黒岩 陽一,晴,馬齢,,
540(初出走),55.0,14  14  14  12,札幌,QUARANTINED_HTML:track_condition,1700,8,pw01dud102024106761/99,ルボワ,14,北村 友一,38.6,２,03,02,9,2歳,新馬,2026-08-29,pw01sde1001202602030520260829,メイクデビュー札幌,05,（混合）［指定］,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030520260829%2FF0,ダート,1:49.5,,杉山 佳明,晴,馬齢,,
484(初出走),55.0,6  6  5  6,札幌,QUARANTINED_HTML:track_condition,1700,9,pw01dud102024106739/01,テンラッキーロード,8,鮫島 克駿,40.4,２,03,02,4,2歳,新馬,2026-08-29,pw01sde1001202602030520260829,メイクデビュー札幌,05,（混合）［指定］,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602030520260829%2FF0,ダート,1:49.8,,高柳 大輔,晴,馬齢,,
