body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,rating,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
462(+24),53.0,13  11,中京,QUARANTINED_HTML:track_condition,1400,6,pw01dud102023101083/11,エターナルビジョン,6,◇永島 まなみ,37.5,１ 1/2,05,02,13,3歳,未勝利,2026-08-08,pw01sde1007202602050320260808,3歳未勝利,03,牝［指定］,,10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050320260808%2FB7,ダート,1:26.0,,高橋 康之,晴,馬齢,,
466(+10),55.0,5  6,中京,QUARANTINED_HTML:track_condition,1400,7,pw01dud102023103573/D4,エルヴィッタ,3,富田 暁,38.4,ハナ,05,02,10,3歳,未勝利,2026-08-08,pw01sde1007202602050320260808,3歳未勝利,03,牝［指定］,,10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050320260808%2FB7,ダート,1:26.0,,武 英智,晴,馬齢,,
472(+14),54.0,10  8,中京,QUARANTINED_HTML:track_condition,1400,8,pw01dud102023107139/3E,ジャミールアイン,12,☆田山 旺佑,38.0,クビ,05,02,8,3歳,未勝利,2026-08-08,pw01sde1007202602050320260808,3歳未勝利,03,牝［指定］,,10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050320260808%2FB7,ダート,1:26.0,,藤原 英昭,晴,馬齢,,
446(+2),55.0,16  15,中京,QUARANTINED_HTML:track_condition,1400,9,pw01dud102023106996/DE,ゼフィルス,4,幸 英明,38.1,５,05,02,9,3歳,未勝利,2026-08-08,pw01sde1007202602050320260808,3歳未勝利,03,牝［指定］,,10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050320260808%2FB7,ダート,1:26.8,,橋口 慎介,晴,馬齢,,
480(+12),52.0,12  11,中京,QUARANTINED_HTML:track_condition,1400,10,pw01dud102023104252/9D,サウンドディアナ,5,▲森田 誠也,38.5,１／２,05,02,15,3歳,未勝利,2026-08-08,pw01sde1007202602050320260808,3歳未勝利,03,牝［指定］,,10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050320260808%2FB7,ダート,1:26.9,,渡辺 薫彦,晴,馬齢,,
464(+14),55.0,2  3,中京,QUARANTINED_HTML:track_condition,1400,11,pw01dud102023100990/92,オーブフレッシュ,14,西塚 洸二,39.7,１ 1/4,05,02,7,3歳,未勝利,2026-08-08,pw01sde1007202602050320260808,3歳未勝利,03,牝［指定］,,10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050320260808%2FB7,ダート,1:27.1,,辻野 泰之,晴,馬齢,,
466(-4),55.0,7  8,中京,QUARANTINED_HTML:track_condition,1400,12,pw01dud102023106196/56,スナークオーロラ,11,田口 貫太,40.1,４,05,02,16,3歳,未勝利,2026-08-08,pw01sde1007202602050320260808,3歳未勝利,03,牝［指定］,,10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050320260808%2FB7,ダート,1:27.8,,今野 貞一,晴,馬齢,,
472(+2),55.0,8  6,中京,QUARANTINED_HTML:track_condition,1400,13,pw01dud102023105350/D7,ワイルドチャーム,15,団野 大成,40.1,１／２,05,02,6,3歳,未勝利,2026-08-08,pw01sde1007202602050320260808,3歳未勝利,03,牝［指定］,,10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050320260808%2FB7,ダート,1:27.9,,千田 輝彦,晴,馬齢,,
510(+6),55.0,13  14,中京,QUARANTINED_HTML:track_condition,1400,14,pw01dud102023102483/C4,トリビア,9,丸山 元気,39.8,２ 1/2,05,02,3,3歳,未勝利,2026-08-08,pw01sde1007202602050320260808,3歳未勝利,03,牝［指定］,,10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050320260808%2FB7,ダート,1:28.3,,四位 洋文,晴,馬齢,,
420(+6),55.0,8  11,中京,QUARANTINED_HTML:track_condition,1400,15,pw01dud102023103643/D5,タワワ,16,川須 栄彦,42.0,９,05,02,14,3歳,未勝利,2026-08-08,pw01sde1007202602050320260808,3歳未勝利,03,牝［指定］,,10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050320260808%2FB7,ダート,1:29.8,,秋山 真一郎,晴,馬齢,,
484(初出走),55.0,13  15,中京,QUARANTINED_HTML:track_condition,1400,16,pw01dud102023100700/A0,エルヴィオラ,7,国分 優作,41.5,１ 1/2,05,02,12,3歳,未勝利,2026-08-08,pw01sde1007202602050320260808,3歳未勝利,03,牝［指定］,,10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050320260808%2FB7,ダート,1:30.0,,畑端 省吾,晴,馬齢,,
504(+14),53.0,5  5  3  3,中京,PASS_HTML,2000,1,pw01dud102023103906/81,レイクラシック,3,西村 淳也,33.5,,05,02,1,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050520260808,3歳以上1勝クラス,05,（混合）（特指）,,11時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050520260808%2F21,芝,2:00.7,良,新谷 功一,晴,定量,,
472(-4),52.0,3  3  3  3,中京,PASS_HTML,2000,2,pw01dud102023100446/FF,ワンダーデリエール,4,☆田山 旺佑,33.5,３／４,05,02,4,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050520260808,3歳以上1勝クラス,05,（混合）（特指）,,11時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050520260808%2F21,芝,2:00.8,良,小崎 憲,晴,定量,,
452(+6),58.0,6  6  5  5,中京,PASS_HTML,2000,3,pw01dud102019100915/2E,ゼンノインヴォーク,5,幸 英明,33.3,アタマ,05,02,3,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050520260808,3歳以上1勝クラス,05,（混合）（特指）,,11時50分,せん7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050520260808%2F21,芝,2:00.8,良,緒方 努,晴,定量,,
448(-2),51.0,1  1  1  1,中京,PASS_HTML,2000,4,pw01dud102023104883/66,アステルディーヴァ,7,◇永島 まなみ,34.1,１／２,05,02,6,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050520260808,3歳以上1勝クラス,05,（混合）（特指）,,11時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050520260808%2F21,芝,2:00.9,良,西村 真幸,晴,定量,,
462(+2),55.0,6  6  7  7,中京,PASS_HTML,2000,5,pw01dud102023105513/52,エイシンビーコン,2,M.デムーロ,33.3,３／４,05,02,2,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050520260808,3歳以上1勝クラス,05,（混合）（特指）,,11時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050520260808%2F21,芝,2:01.0,良,吉村 圭司,晴,定量,,
512(-5),58.0,2  2  2  2,中京,PASS_HTML,2000,6,pw01dud102022107084/92,ウインヘリオドール,6,国分 恭介,34.0,クビ,05,02,7,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050520260808,3歳以上1勝クラス,05,（混合）（特指）,,11時50分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050520260808%2F21,芝,2:01.1,良,梅田 智之,晴,定量,,
488(-2),53.0,3  3  5  5,中京,PASS_HTML,2000,7,pw01dud102022104779/4B,リトルスカーレット,1,▲川端 海翼,33.8,２,05,02,5,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050520260808,3歳以上1勝クラス,05,（混合）（特指）,,11時50分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050520260808%2F21,芝,2:01.4,良,柴田 卓,晴,定量,,
444(-2),52.0,8  8  8  8,中京,PASS_HTML,2000,8,pw01dud102023103501/7E,シンゼンイセ,8,▲森田 誠也,34.3,６,05,02,8,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050520260808,3歳以上1勝クラス,05,（混合）（特指）,,11時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050520260808%2F21,芝,2:02.4,良,荒川 義之,晴,定量,,
470(+2),57.0,8  8  11  9,中京,QUARANTINED_HTML:track_condition,1900,1,pw01dud102023104057/7A,タニセンゴールド,5,秋山 稔樹,38.7,,05,02,1,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:02.0,,河嶋 宏樹,晴,馬齢,,
452(-2),57.0,11  10  3  3,中京,QUARANTINED_HTML:track_condition,1900,2,pw01dud102023101233/23,キタノハイテイル,8,城戸 義政,39.6,１／２,05,02,9,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:02.1,,羽月 友彦,晴,馬齢,,
460(0),54.0,5  5  6  5,中京,QUARANTINED_HTML:track_condition,1900,3,pw01dud102023100467/92,レディトゥフライト,2,▲森田 誠也,39.2,クビ,05,02,13,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:02.2,,寺島 良,晴,馬齢,,
538(-2),57.0,7  7  9  5,中京,QUARANTINED_HTML:track_condition,1900,4,pw01dud102023103754/89,インドミタビリティ,4,川田 将雅,39.2,１／２,05,02,2,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:02.3,,杉山 晴紀,晴,馬齢,,
516(-2),57.0,13  12  3  3,中京,QUARANTINED_HTML:track_condition,1900,5,pw01dud102023100477/A2,クリノリキオー,6,幸 英明,39.7,クビ,05,02,4,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:02.3,,高橋 義忠,晴,馬齢,,
526(+6),57.0,1  1  1  1,中京,QUARANTINED_HTML:track_condition,1900,6,pw01dud102023110068/0F,マテンロウアワー,12,J.コレット,40.4,１ 1/2,05,02,5,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:02.6,,福永 祐一,晴,馬齢,,
458(0),55.0,2  2  2  2,中京,QUARANTINED_HTML:track_condition,1900,7,pw01dud102023104418/71,トゥレネヴェリテ,16,△柴田 裕一郎,40.7,３,05,02,14,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:03.1,,中竹 和也,晴,馬齢,,
490(+4),56.0,12  12  14  13,中京,QUARANTINED_HTML:track_condition,1900,8,pw01dud102023101006/EA,ラヴィアンコール,1,☆田山 旺佑,40.3,５,05,02,6,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:03.9,,辻野 泰之,晴,馬齢,,
460(+2),57.0,15  16  14  11,中京,QUARANTINED_HTML:track_condition,1900,9,pw01dud102023102061/FA,メイショウゴッホ,11,角田 大和,40.5,１ 1/4,05,02,12,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:04.1,,飯田 祐史,晴,馬齢,,
466(-12),57.0,15  15  9  8,中京,QUARANTINED_HTML:track_condition,1900,10,pw01dud102023100855/60,ガラード,10,M.デムーロ,41.1,１／２,05,02,8,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:04.2,,杉山 佳明,晴,馬齢,,
512(-2),57.0,4  4  3  5,中京,QUARANTINED_HTML:track_condition,1900,11,pw01dud102023100945/81,サンライズナスカ,13,藤懸 貴志,41.6,クビ,05,02,10,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:04.2,,小林 真也,晴,馬齢,,
474(0),57.0,10  10  14  11,中京,QUARANTINED_HTML:track_condition,1900,12,pw01dud102023107469/01,チュウワヘネシー,9,加藤 祥太,41.1,２ 1/2,05,02,15,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:04.6,,庄野 靖志,晴,馬齢,,
530(+2),57.0,8  9  12  13,中京,QUARANTINED_HTML:track_condition,1900,13,pw01dud102023101181/5C,ブラストオフ,15,長岡 禎仁,41.5,１ 3/4,05,02,7,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:04.9,,石橋 守,晴,馬齢,,
470(+14),57.0,2  3  6  9,中京,QUARANTINED_HTML:track_condition,1900,14,pw01dud102023102028/DF,グランドフィナーレ,3,富田 暁,42.1,１ 1/4,05,02,11,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:05.1,,橋口 慎介,晴,馬齢,,
458(-6),57.0,13  12  12  15,中京,QUARANTINED_HTML:track_condition,1900,15,pw01dud102023101187/0E,イコミキマル,14,中井 裕二,41.8,３／４,05,02,16,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:05.2,,森田 直行,晴,馬齢,,
474(-2),57.0,5  5  6  15,中京,QUARANTINED_HTML:track_condition,1900,16,pw01dud102023110031/BA,マイカラー,7,酒井 学,43.5,８,05,02,3,3歳,未勝利,2026-08-08,pw01sde1007202602050420260808,3歳未勝利,04,（混合）［指定］,,11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050420260808%2F6C,ダート,2:06.5,,吉岡 辰弥,晴,馬齢,,
414(+4),53.0,1  1  1,中京,PASS_HTML,1600,1,pw01dud102023100448/E5,テイエムアイラン,4,富田 暁,33.7,,05,02,1,3歳以上,2勝クラス,2026-08-08,pw01sde1007202602050620260808,納屋橋特別,06,（混合）［指定］,,15時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050620260808%2FD6,芝,1:32.5,良,宮地 貴稔,晴,定量,,
458(-8),58.0,9  9  8,中京,PASS_HTML,1600,2,pw01dud102022100382/B6,ビップディラン,8,松若 風馬,33.1,１ 3/4,05,02,4,3歳以上,2勝クラス,2026-08-08,pw01sde1007202602050620260808,納屋橋特別,06,（混合）［指定］,,15時10分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050620260808%2FD6,芝,1:32.8,良,小椋 研介,晴,定量,,
498(0),56.0,2  2  2,中京,PASS_HTML,1600,3,pw01dud102021105374/AB,クイックバイオ,10,田口 貫太,33.9,１,05,02,7,3歳以上,2勝クラス,2026-08-08,pw01sde1007202602050620260808,納屋橋特別,06,（混合）［指定］,,15時10分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050620260808%2FD6,芝,1:32.9,良,畑端 省吾,晴,定量,,
474(-4),58.0,6  6  6,中京,PASS_HTML,1600,4,pw01dud102022104171/8D,スナークピカソ,7,西村 淳也,33.6,１／２,05,02,5,3歳以上,2勝クラス,2026-08-08,pw01sde1007202602050620260808,納屋橋特別,06,（混合）［指定］,,15時10分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050620260808%2FD6,芝,1:33.0,良,高橋 一哉,晴,定量,,
494(+6),58.0,10  10  10,中京,PASS_HTML,1600,5,pw01dud102022104590/FE,ショウナンバルドル,3,田山 旺佑,33.1,１ 1/4,05,02,2,3歳以上,2勝クラス,2026-08-08,pw01sde1007202602050620260808,納屋橋特別,06,（混合）［指定］,,15時10分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050620260808%2FD6,芝,1:33.2,良,須貝 尚介,晴,定量,,
450(0),56.0,3  3  4,中京,PASS_HTML,1600,6,pw01dud102019106280/A2,サクラオーラ,5,酒井 学,34.1,１／２,05,02,9,3歳以上,2勝クラス,2026-08-08,pw01sde1007202602050620260808,納屋橋特別,06,（混合）［指定］,,15時10分,牝7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050620260808%2FD6,芝,1:33.3,良,河嶋 宏樹,晴,定量,,
490(+4),56.0,3  3  4,中京,PASS_HTML,1600,7,pw01dud102022100381/43,オリバナム,11,団野 大成,34.1,アタマ,05,02,3,3歳以上,2勝クラス,2026-08-08,pw01sde1007202602050620260808,納屋橋特別,06,（混合）［指定］,,15時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050620260808%2FD6,芝,1:33.3,良,斉藤 崇史,晴,定量,,
468(-8),58.0,6  6  6,中京,PASS_HTML,1600,8,pw01dud102018106354/E3,バガン,2,丸山 元気,33.9,ハナ,05,02,10,3歳以上,2勝クラス,2026-08-08,pw01sde1007202602050620260808,納屋橋特別,06,（混合）［指定］,,15時10分,牡8,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050620260808%2FD6,芝,1:33.3,良,宮地 貴稔,晴,定量,,
506(-3),58.0,8  8  8,中京,PASS_HTML,1600,9,pw01dud102022109119/70,ケイテンアイジン,9,幸 英明,33.7,クビ,05,02,11,3歳以上,2勝クラス,2026-08-08,pw01sde1007202602050620260808,納屋橋特別,06,（混合）［指定］,,15時10分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050620260808%2FD6,芝,1:33.3,良,谷 潔,晴,定量,,
504(+2),58.0,3  3  2,中京,PASS_HTML,1600,10,pw01dud102021102727/AB,オトコギアンパン,1,吉村 誠之助,34.5,１ 3/4,05,02,6,3歳以上,2勝クラス,2026-08-08,pw01sde1007202602050620260808,納屋橋特別,06,（混合）［指定］,,15時10分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050620260808%2FD6,芝,1:33.6,良,小栗 実,晴,定量,,
520(+2),58.0,11  11  11,中京,PASS_HTML,1600,11,pw01dud102020105809/E3,マイネルフォルツァ,6,J.コレット,33.3,ハナ,05,02,8,3歳以上,2勝クラス,2026-08-08,pw01sde1007202602050620260808,納屋橋特別,06,（混合）［指定］,,15時10分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050620260808%2FD6,芝,1:33.6,良,金成 貴史,晴,定量,,
528(+4),58.0,1  1  1  1,中京,QUARANTINED_HTML:track_condition,1800,1,pw01dud102022110115/0B,シンビリーブ,3,川田 将雅,37.4,,05,02,2,3歳以上,3勝クラス,2026-08-08,pw01sde1007202602050720260808,三河ステークス,07,（混合）（特指）,,15時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050720260808%2F8B,ダート,1:53.1,,森 秀行,晴,定量,,
506(0),58.0,3  3  3  3,中京,QUARANTINED_HTML:track_condition,1800,2,pw01dud102022110118/64,ユウトザユウト,5,松若 風馬,37.2,クビ,05,02,8,3歳以上,3勝クラス,2026-08-08,pw01sde1007202602050720260808,三河ステークス,07,（混合）（特指）,,15時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050720260808%2F8B,ダート,1:53.1,,小崎 憲,晴,定量,,
506(+10),58.0,7  7  7  6,中京,QUARANTINED_HTML:track_condition,1800,3,pw01dud102020106635/D4,メイショウシナノ,8,田口 貫太,36.7,３／４,05,02,5,3歳以上,3勝クラス,2026-08-08,pw01sde1007202602050720260808,三河ステークス,07,（混合）（特指）,,15時45分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050720260808%2F8B,ダート,1:53.2,,大橋 勇樹,晴,定量,,
488(-2),58.0,4  5  4  4,中京,QUARANTINED_HTML:track_condition,1800,4,pw01dud102021106635/60,インザモーメント,4,田山 旺佑,37.2,クビ,05,02,6,3歳以上,3勝クラス,2026-08-08,pw01sde1007202602050720260808,三河ステークス,07,（混合）（特指）,,15時45分,せん5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050720260808%2F8B,ダート,1:53.3,,田中 克典,晴,定量,,
494(-10),58.0,4  3  4  5,中京,QUARANTINED_HTML:track_condition,1800,5,pw01dud102020100979/D9,メイショウコガシラ,2,太宰 啓介,37.6,２ 1/2,05,02,7,3歳以上,3勝クラス,2026-08-08,pw01sde1007202602050720260808,三河ステークス,07,（混合）（特指）,,15時45分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050720260808%2F8B,ダート,1:53.7,,本田 優,晴,定量,,
518(-2),58.0,7  7  7  8,中京,QUARANTINED_HTML:track_condition,1800,6,pw01dud102022106395/B9,クァンタムウェーブ,6,J.コレット,37.4,１ 1/2,05,02,3,3歳以上,3勝クラス,2026-08-08,pw01sde1007202602050720260808,三河ステークス,07,（混合）（特指）,,15時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050720260808%2F8B,ダート,1:53.9,,松永 幹夫,晴,定量,,
502(-14),58.0,6  6  6  6,中京,QUARANTINED_HTML:track_condition,1800,7,pw01dud102022107134/73,タガノマカシヤ,1,団野 大成,37.7,クビ,05,02,4,3歳以上,3勝クラス,2026-08-08,pw01sde1007202602050720260808,三河ステークス,07,（混合）（特指）,,15時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050720260808%2F8B,ダート,1:54.0,,中村 直也,晴,定量,,
514(0),58.0,2  2  2  2,中京,QUARANTINED_HTML:track_condition,1800,8,pw01dud102022101821/C7,ロードヴォイジャー,7,西村 淳也,38.5,２,05,02,1,3歳以上,3勝クラス,2026-08-08,pw01sde1007202602050720260808,三河ステークス,07,（混合）（特指）,,15時45分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050720260808%2F8B,ダート,1:54.3,,坂口 智康,晴,定量,,
530(+4),53.0,2  2  2  2,中京,QUARANTINED_HTML:track_condition,1800,1,pw01dud102023103893/87,リアンドゥクール,9,西村 淳也,37.4,,05,02,1,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050820260808,恵那特別,08,[指定],,16時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050820260808%2F40,ダート,1:53.6,,佐藤 悠太,晴,定量,,
494(-12),55.0,10  10  4  4,中京,QUARANTINED_HTML:track_condition,1800,2,pw01dud102023106129/3F,サンライズオスカー,3,藤懸 貴志,37.2,３／４,05,02,9,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050820260808,恵那特別,08,[指定],,16時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050820260808%2F40,ダート,1:53.7,,石坂 公一,晴,定量,,
500(+8),55.0,3  3  4  4,中京,QUARANTINED_HTML:track_condition,1800,3,pw01dud102023101592/A3,テーオーカイザー,10,川田 将雅,38.1,５,05,02,2,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050820260808,恵那特別,08,[指定],,16時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050820260808%2F40,ダート,1:54.6,,高柳 大輔,晴,定量,,
534(+20),55.0,6  6  6  6,中京,QUARANTINED_HTML:track_condition,1800,4,pw01dud102023103245/F7,ゴンタ,11,松若 風馬,38.0,クビ,05,02,4,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050820260808,恵那特別,08,[指定],,16時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050820260808%2F40,ダート,1:54.6,,小崎 憲,晴,定量,,
486(-6),58.0,8  8  8  8,中京,QUARANTINED_HTML:track_condition,1800,5,pw01dud102022102710/02,エイユーファイヤー,5,中井 裕二,37.7,１／２,05,02,6,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050820260808,恵那特別,08,[指定],,16時20分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050820260808%2F40,ダート,1:54.7,,森田 直行,晴,定量,,
478(0),55.0,3  3  3  3,中京,QUARANTINED_HTML:track_condition,1800,6,pw01dud102023104066/17,バケラッタ,12,鮫島 良太,38.6,２,05,02,5,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050820260808,恵那特別,08,[指定],,16時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050820260808%2F40,ダート,1:55.0,,河嶋 宏樹,晴,定量,,
484(-4),58.0,8  8  8  8,中京,QUARANTINED_HTML:track_condition,1800,7,pw01dud102019104261/17,メイショウオグマ,6,国分 恭介,38.1,３／４,05,02,8,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050820260808,恵那特別,08,[指定],,16時20分,せん7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050820260808%2F40,ダート,1:55.2,,安達 昭夫,晴,定量,,
528(-2),55.0,1  1  1  1,中京,QUARANTINED_HTML:track_condition,1800,8,pw01dud102023102752/B4,スマートグロワール,8,幸 英明,39.5,３,05,02,3,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050820260808,恵那特別,08,[指定],,16時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050820260808%2F40,ダート,1:55.7,,畑端 省吾,晴,定量,,
460(-2),58.0,12  12  12  12,中京,QUARANTINED_HTML:track_condition,1800,9,pw01dud102021106078/D3,ブルーストレイル,2,城戸 義政,38.0,１,05,02,12,3歳以上,1勝クラス,2026-08-08,pw01sde1007202602050820260808,恵那特別,08,[指定],,16時20分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602050820260808%2F40,ダート,1:55.9,,荒川 義之,晴,定量,,
